id,WELL,DEPTH,SP,GR,AC,label
607,2,1295.75,60.15,135.73,329.45,2
608,2,1295.88,60.07,136.84,330.35,2
609,2,1296.0,59.93,139.95,343.58,2
610,2,1296.13,59.81,140.5,350.82,2
611,2,1296.25,59.75,139.96,350.01,2
612,2,1296.38,59.66,139.96,349.63,2
613,2,1296.5,59.61,140.86,350.37,2
614,2,1296.63,59.55,142.69,357.57,2
615,2,1296.75,59.51,142.83,374.39,2
616,2,1296.88,59.51,142.47,380.44,2
617,2,1297.0,59.55,142.08,379.98,2
618,2,1297.13,59.65,142.61,369.06,2
619,2,1297.25,59.73,143.27,361.66,2
620,2,1297.38,59.96,144.83,350.49,2
621,2,1297.5,60.26,145.69,348.39,2
622,2,1297.63,60.44,146.16,349.7,2
623,2,1297.75,60.8,149.78,354.76,2
624,2,1297.88,61.16,156.5,356.1,2
625,2,1298.0,61.34,159.35,355.46,2
626,2,1298.13,61.64,161.82,354.17,2
627,2,1298.25,61.77,161.77,353.13,2
628,2,1298.38,61.96,161.07,352.34,2
629,2,1298.5,62.06,159.19,356.75,2
630,2,1298.63,62.07,157.44,359.68,2
631,2,1298.75,62.03,154.12,364.06,2
632,2,1298.88,61.91,152.84,370.61,2
633,2,1299.0,61.82,152.99,376.85,2
634,2,1299.13,61.6,153.39,388.61,2
635,2,1299.25,61.33,152.88,389.53,2
636,2,1299.38,61.18,152.65,388.05,2
637,2,1299.5,60.88,153.26,380.79,2
638,2,1299.63,60.6,155.27,358.81,2
639,2,1299.75,60.47,156.13,346.33,2
640,2,1299.88,60.24,156.32,333.34,2
641,2,1300.0,60.15,155.91,332.17,2
642,2,1300.13,60.04,156.17,330.03,2
643,2,1300.25,60.01,158.63,326.98,2
644,2,1300.38,60.03,159.75,326.92,2
645,2,1300.5,60.11,159.77,326.16,2
646,2,1300.63,60.26,157.32,320.98,2
647,2,1300.75,60.35,155.95,319.9,2
648,2,1300.88,60.56,152.71,325.02,2
649,2,1301.0,60.77,146.81,334.77,2
650,2,1301.13,60.89,142.91,339.09,2
651,2,1301.25,61.11,135.52,342.57,2
652,2,1301.38,61.22,132.89,341.68,2
653,2,1301.5,61.44,130.16,337.43,0
654,2,1301.63,61.66,129.32,328.33,0
655,2,1301.75,61.76,129.09,322.79,0
656,2,1301.88,61.96,128.64,315.42,0
657,2,1302.0,62.14,127.73,309.87,0
658,2,1302.13,62.23,127.07,306.32,0
659,2,1302.25,62.4,125.71,301.37,0
660,2,1302.38,62.55,124.84,300.26,0
661,2,1302.5,62.63,124.88,300.5,0
662,2,1302.63,62.76,124.91,302.08,0
663,2,1302.75,62.89,123.01,304.19,0
664,2,1302.88,62.94,121.52,305.22,0
665,2,1303.0,63.03,119.38,309.08,0
666,2,1303.13,63.06,119.35,313.22,0
667,2,1303.25,63.11,121.37,324.29,0
668,2,1303.38,63.12,124.23,331.63,0
669,2,1303.5,63.11,125.27,333.59,0
670,2,1303.63,63.06,125.27,335.87,0
671,2,1303.75,62.97,123.28,332.2,0
672,2,1303.88,62.9,122.62,328.48,0
673,2,1304.0,62.71,122.22,322.13,0
674,2,1304.13,62.47,119.96,311.91,0
675,2,1304.25,62.33,118.19,301.36,0
676,2,1304.38,62.02,120.1,274.52,0
677,2,1304.5,61.85,126.31,264.6,2
678,2,1304.63,61.5,146.9,261.59,2
679,2,1304.75,61.16,162.57,277.74,2
680,2,1304.88,61.01,164.04,290.43,2
681,2,1305.0,60.73,156.9,318.44,2
682,2,1305.13,60.53,146.72,339.47,2
683,2,1305.25,60.46,142.61,344.52,2
684,2,1305.38,60.39,136.52,345.63,0
685,2,1305.5,60.41,131.84,343.22,0
686,2,1305.63,60.44,129.37,340.53,0
687,2,1305.75,60.54,122.26,326.57,0
688,2,1305.88,60.68,112.66,307.24,0
689,2,1306.0,60.76,108.63,299.13,0
690,2,1306.13,60.93,105.79,289.26,0
691,2,1306.25,61.01,107.15,288.4,0
692,2,1306.38,61.17,112.94,292.13,0
693,2,1306.5,61.31,117.97,294.86,0
694,2,1306.63,61.37,119.39,296.44,0
695,2,1306.75,61.47,121.83,301.49,0
696,2,1306.88,61.55,125.97,305.91,2
697,2,1307.0,61.58,128.4,308.5,2
698,2,1307.13,61.62,131.53,315.35,2
699,2,1307.25,61.65,131.16,319.93,2
700,2,1307.38,61.66,130.53,321.95,2
701,2,1307.5,61.68,130.61,328.6,2
702,2,1307.63,61.69,131.53,332.46,2
703,2,1307.75,61.71,133.77,337.88,2
704,2,1307.88,61.73,134.56,337.8,2
705,2,1308.0,61.74,134.37,335.8,2
706,2,1308.13,61.77,132.99,331.6,2
707,2,1308.25,61.78,130.48,326.91,2
708,2,1308.38,61.79,129.18,323.49,2
709,2,1308.5,61.78,127.92,319.39,2
710,2,1308.63,61.75,129.07,319.04,2
711,2,1308.75,61.72,130.42,317.44,2
712,2,1308.88,61.66,133.94,315.0,2
713,2,1309.0,61.57,136.4,320.6,2
714,2,1309.13,61.52,136.9,323.97,2
715,2,1309.25,61.41,138.6,328.23,2
716,2,1309.38,61.36,140.35,330.18,2
717,2,1309.5,61.26,143.21,334.21,2
718,2,1309.63,61.16,141.27,334.25,2
719,2,1309.75,61.11,139.2,332.77,2
720,2,1309.88,61.03,137.11,329.54,2
721,2,1310.0,60.95,138.91,325.73,2
722,2,1310.13,60.91,140.45,324.57,2
723,2,1310.25,60.84,143.33,333.55,2
724,2,1310.38,60.76,144.31,355.99,2
725,2,1310.5,60.73,143.24,365.6,2
726,2,1310.63,60.66,136.7,374.23,2
727,2,1310.75,60.63,130.89,372.73,0
728,2,1310.88,60.6,115.59,352.32,0
729,2,1311.0,60.6,102.87,315.48,0
730,2,1311.13,60.61,100.23,300.1,0
731,2,1311.25,60.67,102.86,285.68,0
732,2,1311.38,60.75,110.85,289.22,0
733,2,1311.5,60.79,115.1,295.91,0
734,2,1311.63,60.87,121.89,311.91,0
735,2,1311.75,60.92,123.61,320.59,0
736,2,1311.88,60.92,122.07,321.33,0
737,2,1312.0,60.88,116.9,315.16,0
738,2,1312.13,60.76,114.28,303.48,0
739,2,1312.25,60.68,114.74,299.99,0
740,2,1312.38,60.45,117.63,296.23,0
741,2,1312.5,60.32,119.17,293.05,0
742,2,1312.63,60.03,122.21,291.59,0
743,2,1312.75,59.71,126.82,311.49,0
744,2,1312.88,59.56,129.99,324.97,0
745,2,1313.0,59.25,136.51,343.35,2
746,2,1313.13,58.96,139.6,356.74,2
747,2,1313.25,58.82,139.43,363.68,2
748,2,1313.38,58.54,138.12,366.17,2
749,2,1313.5,58.26,138.49,356.25,2
750,2,1313.63,58.1,138.94,357.92,2
751,2,1313.75,57.76,138.52,375.26,2
752,2,1313.88,57.33,137.94,380.96,2
753,2,1314.0,57.08,138.29,378.53,2
754,2,1314.13,56.48,139.2,376.37,2
755,2,1314.25,56.13,138.6,375.3,2
756,2,1314.38,55.3,133.16,364.15,2
757,2,1314.5,54.32,123.43,344.36,2
758,2,1314.63,53.76,118.62,335.41,2
759,2,1314.75,52.52,111.42,320.59,2
760,2,1314.88,51.13,106.61,304.02,2
761,2,1315.0,50.38,104.46,297.97,0
762,2,1315.13,48.83,101.93,298.29,0
763,2,1315.25,47.21,103.41,304.55,0
764,2,1315.38,46.4,105.16,306.78,0
765,2,1315.5,44.78,107.58,311.89,0
766,2,1315.63,44.0,107.16,315.02,0
767,2,1315.75,42.5,102.29,321.1,0
768,2,1315.88,41.14,94.08,324.21,0
769,2,1316.0,40.51,90.1,324.2,0
770,2,1316.13,39.4,84.4,322.71,0
771,2,1316.25,38.49,81.04,320.47,0
772,2,1316.38,38.12,79.8,319.5,0
773,2,1316.5,37.53,78.03,319.59,0
774,2,1316.63,37.16,77.6,322.19,0
775,2,1316.75,37.05,77.94,323.66,0
776,2,1316.88,36.97,79.76,325.53,0
777,2,1317.0,37.03,84.39,324.63,0
778,2,1317.13,37.1,88.37,323.06,0
779,2,1317.25,37.29,99.26,318.15,0
780,2,1317.38,37.4,105.02,315.45,0
781,2,1317.5,37.62,112.66,311.46,0
782,2,1317.63,37.81,111.04,309.46,0
783,2,1317.75,37.88,107.16,309.6,0
784,2,1317.88,37.99,97.5,313.1,0
785,2,1318.0,38.04,90.28,317.86,0
786,2,1318.13,38.04,88.18,320.09,0
787,2,1318.25,38.04,85.86,325.3,0
788,2,1318.38,38.05,83.88,329.7,0
789,2,1318.5,38.07,82.41,330.95,0
790,2,1318.63,38.15,79.16,332.46,0
791,2,1318.75,38.23,78.21,332.69,0
792,2,1318.88,38.45,79.34,331.06,0
793,2,1319.0,38.78,83.13,327.5,0
794,2,1319.13,38.99,84.55,325.39,0
795,2,1319.25,39.48,85.06,318.55,0
796,2,1319.38,40.07,86.07,307.45,0
797,2,1319.5,40.4,88.51,301.7,0
798,2,1319.63,41.1,97.17,293.29,0
799,2,1319.75,41.86,103.63,292.54,0
800,2,1319.88,42.27,103.66,295.73,0
801,2,1320.0,43.11,98.11,307.65,0
802,2,1320.13,44.03,91.02,320.98,0
803,2,1320.25,44.51,88.62,325.77,0
804,2,1320.38,45.56,86.25,330.01,0
805,2,1320.5,46.13,85.93,329.39,0
806,2,1320.63,47.35,88.31,321.25,0
807,2,1320.75,48.71,97.88,306.3,0
808,2,1320.88,49.44,106.03,299.13,0
809,2,1321.0,50.99,126.14,289.7,2
810,2,1321.13,52.62,142.25,290.22,2
811,2,1321.25,53.44,146.2,294.9,2
812,2,1321.38,55.09,146.68,309.2,2
813,2,1321.5,56.67,144.06,322.35,2
814,2,1321.63,57.41,143.77,327.3,2
815,2,1321.75,58.8,145.38,334.34,2
816,2,1321.88,59.43,146.69,337.08,2
817,2,1322.0,60.57,149.69,343.67,2
818,2,1322.13,61.54,151.37,352.42,2
819,2,1322.25,61.97,151.35,356.39,2
820,2,1322.38,62.72,149.84,361.24,2
821,2,1322.5,63.35,147.7,363.18,2
822,2,1322.63,63.63,146.94,363.77,2
823,2,1322.75,64.1,145.75,363.15,2
824,2,1322.88,64.48,143.44,360.15,2
825,2,1323.0,64.63,141.46,358.11,2
826,2,1323.13,64.85,137.12,352.11,2
827,2,1323.25,64.98,135.21,344.96,2
828,2,1323.38,65.0,135.13,341.63,2
829,2,1323.5,64.99,134.73,336.12,2
830,2,1323.63,64.96,134.05,334.61,2
831,2,1323.75,64.85,133.17,334.21,2
832,2,1323.88,64.7,134.9,336.92,2
833,2,1324.0,64.61,136.5,339.67,2
834,2,1324.13,64.43,138.7,346.89,2
835,2,1324.25,64.27,137.94,355.0,2
836,2,1324.38,64.19,137.51,358.77,2
837,2,1324.5,64.05,139.13,364.23,2
838,2,1324.63,63.94,142.02,369.06,2
839,2,1324.75,63.89,142.77,372.28,2
840,2,1324.88,63.8,142.82,377.88,2
841,2,1325.0,63.72,143.13,373.88,2
842,2,1325.13,63.67,143.86,370.66,2
843,2,1325.25,63.57,147.13,372.6,2
844,2,1325.38,63.5,149.77,374.79,2
845,2,1325.5,63.34,155.24,373.53,2
846,2,1325.63,63.14,157.52,377.95,2
847,2,1325.75,63.03,157.07,380.64,2
848,2,1325.88,62.79,154.08,374.26,2
849,2,1326.0,62.53,150.43,370.72,2
850,2,1326.13,62.4,149.05,376.42,2
851,2,1326.25,62.16,147.77,390.6,2
852,2,1326.38,61.94,146.73,395.85,2
853,2,1326.5,61.85,145.75,395.38,2
854,2,1326.63,61.7,144.47,386.17,2
855,2,1326.75,61.64,144.68,377.14,2
856,2,1326.88,61.56,146.24,360.64,2
857,2,1327.0,61.49,148.31,355.9,2
858,2,1327.13,61.46,149.46,356.71,2
859,2,1327.25,61.4,152.61,361.54,2
860,2,1327.38,61.33,156.03,365.84,2
861,2,1327.5,61.29,157.39,366.53,2
862,2,1327.63,61.18,159.36,371.68,2
863,2,1327.75,61.07,159.61,384.45,2
864,2,1327.88,61.01,158.71,389.28,2
865,2,1328.0,60.9,155.94,392.97,2
866,2,1328.13,60.82,155.13,393.17,2
867,2,1328.25,60.79,155.98,390.35,2
868,2,1328.38,60.76,157.98,382.74,2
869,2,1328.5,60.76,158.02,382.32,2
870,2,1328.63,60.79,155.32,385.03,2
871,2,1328.75,60.86,151.02,384.39,2
872,2,1328.88,60.9,149.29,386.04,2
873,2,1329.0,61.0,148.87,390.82,2
874,2,1329.13,61.1,152.85,387.15,2
875,2,1329.25,61.15,155.38,385.42,2
876,2,1329.38,61.24,158.67,386.48,2
877,2,1329.5,61.3,159.02,383.34,2
878,2,1329.63,61.32,158.74,379.71,2
879,2,1329.75,61.34,158.37,373.29,2
880,2,1329.88,61.34,158.53,370.64,2
881,2,1330.0,61.33,160.31,367.07,2
882,2,1330.13,61.29,162.93,368.02,2
883,2,1330.25,61.27,163.53,369.91,2
884,2,1330.38,61.22,161.66,374.84,2
885,2,1330.5,61.17,154.28,371.53,2
886,2,1330.63,61.14,148.48,362.87,2
887,2,1330.75,61.08,134.44,335.31,0
888,2,1330.88,61.02,122.54,304.7,0
889,2,1331.0,60.98,119.26,291.13,0
890,2,1331.13,60.91,118.46,274.16,0
891,2,1331.25,60.84,122.36,271.97,0
892,2,1331.38,60.81,124.38,273.21,0
893,2,1331.5,60.75,126.89,274.35,0
894,2,1331.63,60.72,128.04,274.39,0
895,2,1331.75,60.68,132.72,276.88,0
896,2,1331.88,60.66,141.01,279.62,0
897,2,1332.0,60.66,145.2,279.81,2
898,2,1332.13,60.66,150.19,287.18,2
899,2,1332.25,60.68,149.29,309.03,2
900,2,1332.38,60.69,147.2,318.09,2
901,2,1332.5,60.73,142.77,328.18,2
902,2,1332.63,60.78,140.79,346.06,2
903,2,1332.75,60.81,140.46,354.34,2
904,2,1332.88,60.88,139.17,351.96,2
905,2,1333.0,60.92,137.65,346.25,2
906,2,1333.13,61.01,133.23,340.76,2
907,2,1333.25,61.11,130.58,327.43,2
908,2,1333.38,61.17,131.18,316.45,2
909,2,1333.5,61.28,135.46,309.05,2
910,2,1333.63,61.39,139.9,332.76,2
911,2,1333.75,61.44,141.03,348.44,2
912,2,1333.88,61.56,140.93,368.99,2
913,2,1334.0,61.68,138.76,373.0,2
914,2,1334.13,61.74,137.39,368.57,2
915,2,1334.25,61.89,134.47,344.3,2
916,2,1334.38,62.04,129.62,315.33,2
917,2,1334.5,62.13,126.06,306.72,0
918,2,1334.63,62.29,118.94,300.97,0
919,2,1334.75,62.37,116.76,299.94,0
920,2,1334.88,62.52,116.57,296.91,0
921,2,1335.0,62.64,119.45,296.87,0
922,2,1335.13,62.69,120.34,298.6,0
923,2,1335.25,62.76,118.37,302.93,0
924,2,1335.38,62.79,113.05,308.27,0
925,2,1335.5,62.79,111.26,310.9,0
926,2,1335.63,62.78,111.46,310.44,0
927,2,1335.75,62.74,112.46,299.02,0
928,2,1335.88,62.71,112.06,292.06,0
929,2,1336.0,62.63,112.53,283.73,0
930,2,1336.13,62.52,119.53,285.99,0
931,2,1336.25,62.45,125.17,291.92,0
932,2,1336.38,62.31,136.42,312.16,2
933,2,1336.5,62.23,140.98,322.23,2
934,2,1336.63,62.05,148.45,330.34,2
935,2,1336.75,61.87,154.61,324.18,2
936,2,1336.88,61.77,156.37,319.36,2
937,2,1337.0,61.57,153.9,308.19,2
938,2,1337.13,61.36,145.22,305.15,2
939,2,1337.25,61.25,141.63,311.73,2
940,2,1337.38,61.04,140.25,330.99,2
941,2,1337.5,60.84,141.83,345.1,2
942,2,1337.63,60.75,141.18,351.47,2
943,2,1337.75,60.59,137.47,353.52,2
944,2,1337.88,60.52,135.99,346.29,2
945,2,1338.0,60.43,135.68,332.16,2
946,2,1338.13,60.38,137.44,335.27,2
947,2,1338.25,60.37,138.64,341.22,2
948,2,1338.38,60.39,141.83,359.79,2
949,2,1338.5,60.43,144.0,373.16,2
950,2,1338.63,60.45,143.88,371.65,2
951,2,1338.75,60.51,141.96,361.84,2
952,2,1338.88,60.56,141.05,352.36,2
953,2,1339.0,60.58,141.47,347.8,2
954,2,1339.13,60.62,142.24,350.68,2
955,2,1339.25,60.66,141.34,363.81,2
956,2,1339.38,60.68,140.94,365.43,2
957,2,1339.5,60.73,141.89,365.51,2
958,2,1339.63,60.76,143.18,368.5,2
959,2,1339.75,60.81,145.85,373.27,2
960,2,1339.88,60.88,146.78,378.77,2
961,2,1340.0,60.91,146.55,384.0,2
962,2,1340.13,60.99,145.96,384.82,2
963,2,1340.25,61.06,147.86,372.62,2
964,2,1340.38,61.09,150.11,370.17,2
965,2,1340.5,61.16,155.49,371.63,2
966,2,1340.63,61.24,160.27,368.48,2
967,2,1340.75,61.28,162.78,368.02,2
968,2,1340.88,61.36,169.25,373.72,2
969,2,1341.0,61.4,173.2,375.34,2
970,2,1341.13,61.47,179.19,370.56,2
971,2,1341.25,61.54,177.69,372.16,2
972,2,1341.38,61.57,173.83,378.54,2
973,2,1341.5,61.61,164.14,389.49,2
974,2,1341.63,61.63,158.66,391.19,2
975,2,1341.75,61.64,158.47,391.04,2
976,2,1341.88,61.64,161.35,388.01,2
977,2,1342.0,61.64,164.36,380.99,2
978,2,1342.13,61.64,163.51,377.02,0
979,2,1342.25,61.63,154.29,362.13,0
980,2,1342.38,61.63,139.86,339.95,0
981,2,1342.5,61.64,133.89,330.51,0
982,2,1342.63,61.64,127.15,311.48,0
983,2,1342.75,61.64,125.58,300.9,0
984,2,1342.88,61.62,123.23,287.44,0
985,2,1343.0,61.59,121.93,284.63,0
986,2,1343.13,61.57,122.41,282.95,0
987,2,1343.25,61.51,126.26,279.55,0
988,2,1343.38,61.44,132.37,280.67,0
989,2,1343.5,61.4,135.37,282.6,0
990,2,1343.63,61.32,141.39,286.52,0
991,2,1343.75,61.22,148.89,286.78,0
992,2,1343.88,61.17,152.82,285.92,0
993,2,1344.0,61.05,158.62,284.45,0
994,2,1344.13,60.99,159.58,283.26,0
995,2,1344.25,60.86,156.24,279.7,0
996,2,1344.38,60.71,147.2,279.64,0
997,2,1344.5,60.64,142.18,281.26,0
998,2,1344.63,60.49,133.3,283.91,0
999,2,1344.75,60.35,125.02,284.03,0
1000,2,1344.88,60.28,120.99,283.73,0
1001,2,1345.0,60.15,115.41,282.81,0
1002,2,1345.13,60.04,115.0,281.29,0
1003,2,1345.25,59.99,116.21,280.84,0
1004,2,1345.38,59.9,119.71,281.41,0
1005,2,1345.5,59.83,123.41,283.1,2
1006,2,1345.63,59.8,125.08,283.82,2
1007,2,1345.75,59.74,128.85,288.4,2
1008,2,1345.88,59.72,131.37,296.18,2
1009,2,1346.0,59.67,137.18,322.62,2
1010,2,1346.13,59.63,141.82,341.29,2
1011,2,1346.25,59.6,143.07,344.58,2
1012,2,1346.38,59.55,142.72,350.19,2
1013,2,1346.5,59.48,140.26,347.73,2
1014,2,1346.63,59.45,139.3,340.65,2
1015,2,1346.75,59.37,138.75,335.99,2
1016,2,1346.88,59.3,137.97,350.32,2
1017,2,1347.0,59.28,137.02,353.77,2
1018,2,1347.13,59.25,134.69,347.36,2
1019,2,1347.25,59.27,133.0,336.78,2
1020,2,1347.38,59.3,132.59,330.66,2
1021,2,1347.5,59.39,132.75,318.51,2
1022,2,1347.63,59.46,133.25,314.72,2
1023,2,1347.75,59.61,134.68,312.49,2
1024,2,1347.88,59.77,136.51,317.75,2
1025,2,1348.0,59.86,137.57,323.52,2
1026,2,1348.13,60.03,138.99,337.85,2
1027,2,1348.25,60.2,138.49,347.87,2
1028,2,1348.38,60.28,137.7,350.33,2
1029,2,1348.5,60.44,136.15,350.87,2
1030,2,1348.63,60.61,135.61,341.77,2
1031,2,1348.75,60.69,135.57,337.72,2
1032,2,1348.88,60.87,135.94,345.86,2
1033,2,1349.0,60.97,136.52,354.15,2
1034,2,1349.13,61.17,138.82,360.24,2
1035,2,1349.25,61.39,141.0,356.47,2
1036,2,1349.38,61.5,141.39,351.74,2
1037,2,1349.5,61.71,141.32,333.55,2
1038,2,1349.63,61.92,142.19,322.27,2
1039,2,1349.75,62.02,142.94,323.26,2
1040,2,1349.88,62.2,144.34,329.02,2
1041,2,1350.0,62.35,146.18,331.9,2
1042,2,1350.13,62.41,148.09,331.99,2
1043,2,1350.25,62.52,153.87,333.28,2
1044,2,1350.38,62.6,158.3,335.0,2
1045,2,1350.5,62.63,158.65,332.41,2
1046,2,1350.63,62.69,156.32,320.84,2
1047,2,1350.75,62.72,154.86,314.77,2
1048,2,1350.88,62.77,154.05,304.04,2
1049,2,1351.0,62.81,155.1,296.49,2
1050,2,1351.13,62.83,155.02,296.81,2
1051,2,1351.25,62.86,152.26,306.12,2
1052,2,1351.38,62.88,147.16,317.25,2
1053,2,1351.5,62.88,144.68,322.41,2
1054,2,1351.63,62.87,141.17,333.31,2
1055,2,1351.75,62.83,140.99,338.7,2
1056,2,1351.88,62.8,142.18,338.69,2
1057,2,1352.0,62.72,145.0,337.8,2
1058,2,1352.13,62.67,145.74,337.04,2
1059,2,1352.25,62.54,145.83,334.7,2
1060,2,1352.38,62.39,145.78,336.12,2
1061,2,1352.5,62.31,145.81,338.22,2
1062,2,1352.63,62.12,144.53,340.49,2
1063,2,1352.75,61.93,141.68,337.76,2
1064,2,1352.88,61.83,140.29,335.6,2
1065,2,1353.0,61.63,139.84,333.02,2
1066,2,1353.13,61.41,144.81,330.87,2
1067,2,1353.25,61.3,149.68,329.45,2
1068,2,1353.38,61.07,163.58,332.17,2
1069,2,1353.5,60.82,176.44,350.18,2
1070,2,1353.63,60.69,178.79,360.49,2
1071,2,1353.75,60.42,170.83,368.8,2
1072,2,1353.88,60.29,161.11,366.58,2
1073,2,1354.0,60.04,137.42,352.71,2
1074,2,1354.13,59.83,116.58,320.74,0
1075,2,1354.25,59.75,108.72,302.0,0
1076,2,1354.38,59.64,98.15,278.5,0
1077,2,1354.5,59.61,92.43,274.31,0
1078,2,1354.63,59.64,90.64,274.4,0
1079,2,1354.75,59.75,88.82,274.48,0
1080,2,1354.88,59.95,90.06,273.87,0
1081,2,1355.0,60.09,91.97,273.39,0
1082,2,1355.13,60.4,97.51,272.81,0
1083,2,1355.25,60.58,100.41,273.21,0
1084,2,1355.38,60.98,105.22,276.42,0
1085,2,1355.5,61.4,109.68,282.31,0
1086,2,1355.63,61.62,112.49,285.6,0
1087,2,1355.75,62.04,118.81,291.95,0
1088,2,1355.88,62.44,123.59,296.88,0
1089,2,1356.0,62.62,125.14,298.22,0
1090,2,1356.13,62.94,127.49,299.77,0
1091,2,1356.25,63.19,129.05,301.41,0
1092,2,1356.38,63.29,129.53,301.73,0
1093,2,1356.5,63.44,130.41,301.74,0
1094,2,1356.63,63.52,129.75,302.23,0
1095,2,1356.75,63.54,128.27,301.65,0
1096,2,1356.88,63.54,124.37,299.05,0
1097,2,1357.0,63.53,122.98,298.85,0
1098,2,1357.13,63.46,122.05,301.4,0
1099,2,1357.25,63.38,122.47,303.25,0
1100,2,1357.38,63.33,122.9,303.95,0
1101,2,1357.5,63.22,124.24,306.03,0
1102,2,1357.63,63.11,124.79,306.61,0
1103,2,1357.75,63.05,124.22,306.41,0
1104,2,1357.88,62.93,121.83,307.04,0
1105,2,1358.0,62.8,118.45,305.76,0
1106,2,1358.13,62.73,116.42,302.76,0
1107,2,1358.25,62.58,112.48,294.93,0
1108,2,1358.38,62.51,111.3,292.17,0
1109,2,1358.5,62.37,112.78,290.34,0
1110,2,1358.63,62.25,117.92,293.02,0
1111,2,1358.75,62.19,120.11,296.56,0
1112,2,1358.88,62.11,122.07,305.74,0
1113,2,1359.0,62.07,122.15,309.0,0
1114,2,1359.13,62.06,122.17,307.54,0
1115,2,1359.25,62.06,122.68,304.54,0
1116,2,1359.38,62.09,124.5,303.28,2
1117,2,1359.5,62.1,126.21,302.67,2
1118,2,1359.63,62.14,129.79,305.25,2
1119,2,1359.75,62.18,132.28,311.31,2
1120,2,1359.88,62.2,133.36,312.06,2
1121,2,1360.0,62.21,135.34,310.75,2
1122,2,1360.13,62.21,136.06,311.02,2
1123,2,1360.25,62.18,136.28,314.54,2
1124,2,1360.38,62.12,135.92,325.03,2
1125,2,1360.5,62.07,136.38,333.25,2
1126,2,1360.63,61.96,138.53,348.84,2
1127,2,1360.75,61.83,139.51,358.16,2
1128,2,1360.88,61.77,138.97,359.44,2
1129,2,1361.0,61.64,137.11,352.36,2
1130,2,1361.13,61.52,136.74,338.89,2
1131,2,1361.25,61.47,136.99,333.22,2
1132,2,1361.38,61.39,137.04,325.08,2
1133,2,1361.5,61.32,137.19,321.77,2
1134,2,1361.63,61.3,137.47,321.57,2
1135,2,1361.75,61.24,137.54,320.58,2
1136,2,1361.88,61.2,137.22,319.38,2
1137,2,1362.0,61.12,136.64,319.77,2
1138,2,1362.13,61.02,137.8,327.1,2
1139,2,1362.25,60.95,138.96,332.24,2
1140,2,1362.38,60.8,140.84,341.94,2
1141,2,1362.5,60.63,140.9,347.17,2
1142,2,1362.63,60.53,140.15,348.12,2
1143,2,1362.75,60.33,138.45,345.52,2
1144,2,1362.88,60.12,137.91,335.83,2
1145,2,1363.0,60.01,137.5,332.1,2
1146,2,1363.13,59.8,133.7,330.4,2
1147,2,1363.25,59.69,129.73,328.37,2
1148,2,1363.38,59.48,118.9,319.19,2
1149,2,1363.5,59.29,109.08,313.25,0
1150,2,1363.63,59.21,106.06,310.97,0
1151,2,1363.75,59.08,104.25,304.96,0
1152,2,1363.88,59.01,105.63,303.02,0
1153,2,1364.0,59.0,106.02,303.67,0
1154,2,1364.13,59.05,105.72,305.33,0
1155,2,1364.25,59.19,107.23,308.02,0
1156,2,1364.38,59.29,109.35,309.14,0
1157,2,1364.5,59.56,116.02,309.32,0
1158,2,1364.63,59.91,123.94,310.73,0
1159,2,1364.75,60.11,127.12,312.99,0
1160,2,1364.88,60.55,130.02,316.11,0
1161,2,1365.0,60.77,129.86,314.77,0
1162,2,1365.13,61.23,129.5,308.08,0
1163,2,1365.25,61.67,131.73,305.34,0
1164,2,1365.38,61.88,133.28,306.03,0
1165,2,1365.5,62.25,135.59,309.05,2
1166,2,1365.63,62.56,138.34,318.1,2
1167,2,1365.75,62.69,140.69,324.66,2
1168,2,1365.88,62.9,146.81,334.93,2
1169,2,1366.0,63.04,151.51,343.23,2
1170,2,1366.13,63.1,152.67,347.94,2
1171,2,1366.25,63.17,154.74,354.09,2
1172,2,1366.38,63.19,156.67,356.1,2
1173,2,1366.5,63.21,161.81,361.04,2
1174,2,1366.63,63.19,165.54,360.8,2
1175,2,1366.75,63.16,166.1,360.21,2
1176,2,1366.88,63.07,165.1,368.44,2
1177,2,1367.0,62.92,163.24,383.35,2
1178,2,1367.13,62.83,162.28,388.2,2
1179,2,1367.25,62.6,160.67,389.92,2
1180,2,1367.38,62.33,159.99,386.33,2
1181,2,1367.5,62.18,159.93,383.75,2
1182,2,1367.63,61.86,159.75,375.87,2
1183,2,1367.75,61.54,157.13,371.4,2
1184,2,1367.88,61.38,154.47,373.15,2
1185,2,1368.0,61.08,148.24,373.29,2
1186,2,1368.13,60.94,145.69,368.08,2
1187,2,1368.25,60.7,142.8,355.83,2
1188,2,1368.38,60.5,141.58,348.98,2
1189,2,1368.5,60.42,141.34,347.73,2
1190,2,1368.63,60.3,142.12,352.45,2
1191,2,1368.75,60.23,143.4,355.51,2
1192,2,1368.88,60.22,143.7,352.38,2
1193,2,1369.0,60.22,144.09,344.16,2
1194,2,1369.13,60.25,145.36,335.66,2
1195,2,1369.25,60.28,146.24,330.36,2
1196,2,1369.38,60.34,147.91,326.4,2
1197,2,1369.5,60.38,148.61,328.85,2
1198,2,1369.63,60.45,149.37,334.25,2
1199,2,1369.75,60.51,148.46,338.03,2
1200,2,1369.88,60.54,147.65,342.45,2
1201,2,1370.0,60.58,146.28,350.59,2
1202,2,1370.13,60.6,144.94,352.38,2
1203,2,1370.25,60.61,143.99,354.09,2
1204,2,1370.38,60.6,141.69,355.41,2
